% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

1.75745 1.95578 140.442 2.47379 10 0.352813 0.96354 0
1.76519 1.96113 140.389 2.48839 10 0.352534 0.963349 0
1.77294 1.96649 140.335 2.50305 10 0.352255 0.963157 0
1.78069 1.97186 140.281 2.51774 10 0.351975 0.962964 0
1.78845 1.97725 140.227 2.53249 10 0.351695 0.962771 0
1.79621 1.98265 140.173 2.54728 10 0.351414 0.962578 0
1.80397 1.98807 140.119 2.56212 10 0.351133 0.962384 0
1.81174 1.9935 140.065 2.577 10 0.350851 0.962189 0
1.81951 1.99894 140.011 2.59193 10 0.350569 0.961994 0
1.8273 2.0044 139.956 2.60691 10 0.350287 0.961799 0
1.83508 2.00987 139.901 2.62195 10 0.350004 0.961602 0
1.84287 2.01536 139.846 2.63702 10 0.34972 0.961406 0
1.85067 2.02085 139.791 2.65214 10 0.349437 0.961208 0
1.85847 2.02637 139.736 2.66731 10 0.349152 0.961011 0
1.86627 2.0319 139.681 2.68253 10 0.348868 0.960812 0
1.87409 2.03744 139.626 2.69781 10 0.348583 0.960613 0
1.8819 2.043 139.57 2.71312 10 0.348297 0.960414 0
1.88973 2.04857 139.514 2.72849 10 0.348011 0.960214 0
1.89755 2.05415 139.458 2.74391 10 0.347725 0.960013 0
1.90539 2.05975 139.402 2.75938 10 0.347438 0.959812 0
1.91323 2.06537 139.346 2.77489 10 0.34715 0.95961 0
1.92107 2.071 139.29 2.79046 10 0.346863 0.959408 0
1.92892 2.07664 139.234 2.80607 10 0.346574 0.959205 0
1.93677 2.0823 139.177 2.82174 10 0.346286 0.959002 0
1.94464 2.08798 139.12 2.83746 10 0.345996 0.958798 0
1.9525 2.09366 139.063 2.85322 10 0.345707 0.958593 0
1.96038 2.09937 139.006 2.86905 10 0.345417 0.958388 0
1.96826 2.10509 138.949 2.88492 10 0.345126 0.958182 0
1.97614 2.11082 138.892 2.90085 10 0.344835 0.957976 0
1.98403 2.11657 138.834 2.91683 10 0.344544 0.957769 0
1.99193 2.12234 138.777 2.93285 10 0.344252 0.957561 0
1.99983 2.12811 138.719 2.94893 10 0.343959 0.957353 0
2.00774 2.13391 138.661 2.96507 10 0.343667 0.957145 0
2.01566 2.13972 138.603 2.98125 10 0.343373 0.956935 0
2.02358 2.14555 138.545 2.9975 10 0.343079 0.956725 0
2.03151 2.15139 138.486 3.01379 10 0.342785 0.956515 0
2.03944 2.15724 138.428 3.03014 10 0.342491 0.956304 0
2.04738 2.16312 138.369 3.04654 10 0.342195 0.956092 0
2.05533 2.169 138.31 3.06299 10 0.3419 0.95588 0
2.06328 2.1749 138.251 3.0795 10 0.341604 0.955667 0
2.07124 2.18082 138.192 3.09607 10 0.341307 0.955453 0
2.0792 2.18676 138.132 3.11268 10 0.34101 0.955239 0
2.08718 2.19271 138.073 3.12936 10 0.340713 0.955025 0
2.09516 2.19868 138.013 3.14609 10 0.340415 0.954809 0
2.10315 2.20466 137.953 3.16289 10 0.340116 0.954593 0
2.11114 2.21066 137.893 3.17973 10 0.339817 0.954377 0
2.11914 2.21668 137.833 3.19663 10 0.339518 0.954159 0
2.12715 2.22271 137.773 3.21359 10 0.339218 0.953941 0
2.13516 2.22876 137.712 3.2306 10 0.338917 0.953723 0
2.14319 2.23483 137.652 3.24768 10 0.338617 0.953504 0
2.15122 2.24091 137.591 3.26481 10 0.338315 0.953284 0
2.15926 2.24701 137.53 3.28201 10 0.338013 0.953063 0
2.1673 2.25312 137.469 3.29926 10 0.337711 0.952842 0
2.17535 2.25926 137.407 3.31656 10 0.337408 0.95262 0
2.18341 2.2654 137.346 3.33393 10 0.337105 0.952398 0
2.19148 2.27157 137.284 3.35136 10 0.336801 0.952175 0
2.19955 2.27775 137.222 3.36884 10 0.336497 0.951951 0
2.20763 2.28395 137.16 3.38638 10 0.336192 0.951727 0
2.21572 2.29017 137.098 3.40398 10 0.335887 0.951502 0
2.22382 2.2964 137.036 3.42165 10 0.335581 0.951276 0
2.23192 2.30265 136.974 3.43937 10 0.335275 0.95105 0
2.24003 2.30892 136.911 3.45716 10 0.334968 0.950822 0
2.24815 2.3152 136.848 3.47501 10 0.334661 0.950595 0
2.25628 2.32151 136.785 3.49292 10 0.334353 0.950366 0
2.26442 2.32783 136.722 3.51089 10 0.334045 0.950137 0
2.27256 2.33417 136.658 3.52893 10 0.333736 0.949907 0
2.28072 2.34053 136.595 3.54703 10 0.333427 0.949677 0
2.28888 2.3469 136.531 3.56519 10 0.333117 0.949446 0
2.29705 2.35329 136.467 3.58342 10 0.332807 0.949214 0
2.30523 2.35971 136.403 3.60171 10 0.332496 0.948981 0
2.31341 2.36614 136.339 3.62007 10 0.332184 0.948748 0
2.32161 2.37258 136.274 3.63848 10 0.331873 0.948514 0
2.32981 2.37905 136.21 3.65698 10 0.33156 0.948279 0
2.33803 2.38553 136.145 3.67553 10 0.331247 0.948043 0
